t_s,mode,x_bridge,v_bridge,v_ref_bridge,v_cmd_bridge,F_bridge,x_trolley,v_trolley,v_ref_trolley,v_cmd_trolley,F_trolley,x_hoist,v_hoist,v_ref_hoist,L_current,theta_x_deg,theta_x_dot,theta_x_raw_deg,theta_z_deg,theta_z_dot,theta_z_raw_deg,loop_ms
32.2724,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5142,-0.0554,-0.5142,0.6804,0.0640,0.6804,4.42
32.2776,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5166,-0.0555,-0.5166,0.6856,0.0639,0.6856,4.43
32.2827,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5214,-0.0556,-0.5214,0.6868,0.0639,0.6868,4.40
32.2881,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5257,-0.0556,-0.5257,0.6863,0.0638,0.6863,4.71
32.2934,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5280,-0.0555,-0.5280,0.6879,0.0637,0.6879,4.84
32.2983,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5343,-0.0553,-0.5343,0.6913,0.0637,0.6913,4.63
32.3033,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5386,-0.0552,-0.5386,0.6970,0.0635,0.6970,4.50
32.3089,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5439,-0.0551,-0.5439,0.7003,0.0632,0.7003,5.01
32.3137,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5491,-0.0549,-0.5491,0.7039,0.0630,0.7039,4.64
32.3188,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5532,-0.0548,-0.5532,0.7095,0.0629,0.7095,4.62
32.3239,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5577,-0.0549,-0.5577,0.7103,0.0630,0.7103,4.62
32.3289,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5617,-0.0549,-0.5617,0.7072,0.0629,0.7072,4.49
32.3340,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5650,-0.0549,-0.5650,0.7092,0.0628,0.7092,4.47
32.3392,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5685,-0.0551,-0.5685,0.7123,0.0624,0.7123,4.48
32.3443,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5722,-0.0552,-0.5722,0.7145,0.0620,0.7145,4.51
32.3494,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5780,-0.0553,-0.5780,0.7133,0.0615,0.7133,4.48
32.3545,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5791,-0.0554,-0.5791,0.7156,0.0612,0.7156,4.48
32.3596,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5812,-0.0553,-0.5812,0.7174,0.0608,0.7174,4.42
32.3648,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5829,-0.0554,-0.5829,0.7197,0.0605,0.7197,4.47
32.3699,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5865,-0.0559,-0.5865,0.7227,0.0601,0.7227,4.42
32.3750,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5915,-0.0560,-0.5915,0.7279,0.0597,0.7279,4.40
32.3801,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5974,-0.0561,-0.5974,0.7309,0.0592,0.7309,4.42
32.3852,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.5990,-0.0563,-0.5990,0.7319,0.0586,0.7319,4.41
32.3903,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6019,-0.0567,-0.6019,0.7308,0.0579,0.7308,4.39
32.3955,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6075,-0.0570,-0.6075,0.7302,0.0577,0.7302,4.42
32.4006,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6139,-0.0571,-0.6139,0.7285,0.0572,0.7285,4.39
32.4057,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6188,-0.0572,-0.6188,0.7297,0.0571,0.7297,4.39
32.4108,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6188,-0.0574,-0.6188,0.7273,0.0565,0.7273,4.40
32.4160,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6226,-0.0577,-0.6226,0.7266,0.0561,0.7266,4.45
32.4212,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6270,-0.0578,-0.6270,0.7299,0.0557,0.7299,4.48
32.4265,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6309,-0.0579,-0.6309,0.7286,0.0553,0.7286,4.53
32.4315,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6368,-0.0584,-0.6368,0.7241,0.0548,0.7241,4.46
32.4366,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6437,-0.0587,-0.6437,0.7224,0.0542,0.7224,4.44
32.4418,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6508,-0.0587,-0.6508,0.7248,0.0534,0.7248,4.42
32.4470,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6519,-0.0589,-0.6519,0.7242,0.0527,0.7242,4.50
32.4520,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6551,-0.0591,-0.6551,0.7256,0.0519,0.7256,4.43
32.4572,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6590,-0.0594,-0.6590,0.7226,0.0512,0.7226,4.46
32.4623,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6636,-0.0596,-0.6636,0.7223,0.0506,0.7223,4.44
32.4674,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6666,-0.0597,-0.6666,0.7195,0.0504,0.7195,4.41
32.4726,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6710,-0.0599,-0.6710,0.7181,0.0498,0.7181,4.49
32.4778,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6743,-0.0603,-0.6743,0.7155,0.0495,0.7155,4.53
32.4829,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6788,-0.0602,-0.6788,0.7146,0.0489,0.7146,4.52
32.4879,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6808,-0.0601,-0.6808,0.7162,0.0482,0.7162,4.45
32.4931,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6830,-0.0602,-0.6830,0.7176,0.0476,0.7176,4.46
32.4983,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6874,-0.0599,-0.6874,0.7187,0.0470,0.7187,4.52
32.5033,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6884,-0.0597,-0.6884,0.7172,0.0463,0.7172,4.42
32.5084,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6919,-0.0593,-0.6919,0.7159,0.0456,0.7159,4.46
32.5135,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6942,-0.0592,-0.6942,0.7114,0.0450,0.7114,4.42
32.5187,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6980,-0.0591,-0.6980,0.7082,0.0445,0.7082,4.44
32.5238,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7008,-0.0592,-0.7008,0.7005,0.0440,0.7005,4.44
32.5289,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6995,-0.0591,-0.6995,0.6944,0.0434,0.6944,4.42
32.5342,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7000,-0.0586,-0.7000,0.6888,0.0428,0.6888,4.56
32.5391,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6973,-0.0579,-0.6973,0.6838,0.0424,0.6838,4.41
32.5443,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6982,-0.0574,-0.6982,0.6778,0.0420,0.6778,4.44
32.5496,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6990,-0.0569,-0.6990,0.6732,0.0414,0.6732,4.65
32.5547,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7011,-0.0569,-0.7011,0.6713,0.0409,0.6713,4.62
32.5598,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7036,-0.0568,-0.7036,0.6660,0.0404,0.6660,4.52
32.5655,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7059,-0.0565,-0.7059,0.6634,0.0400,0.6634,5.14
32.5702,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7088,-0.0557,-0.7088,0.6584,0.0396,0.6584,4.55
32.5759,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7099,-0.0552,-0.7099,0.6555,0.0391,0.6555,5.10
32.5804,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7109,-0.0548,-0.7109,0.6516,0.0382,0.6516,4.49
32.5855,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7123,-0.0542,-0.7123,0.6446,0.0376,0.6446,4.40
32.5907,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7130,-0.0540,-0.7130,0.6364,0.0369,0.6364,4.49
32.5958,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7139,-0.0536,-0.7139,0.6329,0.0364,0.6329,4.43
32.6009,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7125,-0.0530,-0.7125,0.6318,0.0357,0.6318,4.43
32.6060,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7109,-0.0524,-0.7109,0.6293,0.0348,0.6293,4.41
32.6111,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7078,-0.0518,-0.7078,0.6281,0.0341,0.6281,4.41
32.6162,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7064,-0.0513,-0.7064,0.6291,0.0335,0.6291,4.41
32.6214,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7041,-0.0508,-0.7041,0.6313,0.0326,0.6313,4.41
32.6265,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7016,-0.0505,-0.7016,0.6305,0.0317,0.6305,4.41
32.6316,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7036,-0.0502,-0.7036,0.6235,0.0308,0.6235,4.41
32.6367,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7019,-0.0498,-0.7019,0.6163,0.0300,0.6163,4.38
32.6419,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7024,-0.0497,-0.7024,0.6081,0.0292,0.6081,4.48
32.6471,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7009,-0.0493,-0.7009,0.6056,0.0287,0.6056,4.53
32.6522,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7018,-0.0492,-0.7018,0.6044,0.0278,0.6044,4.51
32.6573,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7008,-0.0490,-0.7008,0.5996,0.0270,0.5996,4.42
32.6624,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6997,-0.0487,-0.6997,0.5932,0.0264,0.5932,4.40
32.6676,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6984,-0.0484,-0.6984,0.5913,0.0259,0.5913,4.51
32.6726,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6967,-0.0481,-0.6967,0.5841,0.0255,0.5841,4.43
32.6778,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6973,-0.0480,-0.6973,0.5770,0.0247,0.5770,4.44
32.6831,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7003,-0.0478,-0.7003,0.5692,0.0239,0.5692,4.54
32.6882,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7013,-0.0476,-0.7013,0.5610,0.0232,0.5610,4.48
32.6938,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.7009,-0.0478,-0.7009,0.5580,0.0226,0.5580,4.94
32.6985,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6988,-0.0479,-0.6988,0.5555,0.0220,0.5555,4.50
32.7035,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6942,-0.0476,-0.6942,0.5503,0.0212,0.5503,4.42
32.7087,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6922,-0.0473,-0.6922,0.5457,0.0203,0.5457,4.46
32.7138,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6900,-0.0474,-0.6900,0.5378,0.0195,0.5378,4.43
32.7189,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6893,-0.0475,-0.6893,0.5308,0.0186,0.5308,4.42
32.7240,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6870,-0.0470,-0.6870,0.5195,0.0177,0.5195,4.41
32.7294,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6881,-0.0467,-0.6881,0.5111,0.0168,0.5111,4.66
32.7345,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6890,-0.0467,-0.6890,0.5045,0.0160,0.5045,4.57
32.7395,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6896,-0.0465,-0.6896,0.4943,0.0152,0.4943,4.50
32.7446,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6879,-0.0463,-0.6879,0.4859,0.0145,0.4859,4.42
32.7497,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6894,-0.0459,-0.6894,0.4785,0.0138,0.4785,4.43
32.7550,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6877,-0.0457,-0.6877,0.4676,0.0130,0.4676,4.58
32.7601,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6847,-0.0453,-0.6847,0.4583,0.0122,0.4583,4.59
32.7652,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6882,-0.0448,-0.6882,0.4488,0.0115,0.4488,4.50
32.7702,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6888,-0.0442,-0.6888,0.4393,0.0107,0.4393,4.38
32.7754,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6861,-0.0440,-0.6861,0.4322,0.0099,0.4322,4.46
32.7805,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6820,-0.0438,-0.6820,0.4232,0.0093,0.4232,4.43
32.7856,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6781,-0.0433,-0.6781,0.4117,0.0087,0.4117,4.41
32.7907,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6787,-0.0431,-0.6787,0.4057,0.0080,0.4057,4.42
32.7959,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6765,-0.0429,-0.6765,0.4042,0.0073,0.4042,4.44
32.8010,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6727,-0.0425,-0.6727,0.0000,0.0000,0.3950,4.46
32.8069,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6707,-0.0422,-0.6707,0.0000,0.0000,0.3892,5.24
32.8116,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6687,-0.0420,-0.6687,0.0000,0.0000,0.3836,4.62
32.8168,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6669,-0.0414,-0.6669,0.0000,0.0000,0.3748,4.71
32.8228,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6632,-0.0404,-0.6632,0.0000,0.0000,0.3657,5.44
32.8280,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6609,-0.0397,-0.6609,0.0000,0.0000,0.3540,5.18
32.8327,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6597,-0.0391,-0.6597,0.0000,0.0000,0.3489,4.59
32.8377,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6556,-0.0384,-0.6556,0.0000,0.0000,0.3389,4.48
32.8428,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6513,-0.0376,-0.6513,0.0000,0.0000,0.3290,4.42
32.8480,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6459,-0.0369,-0.6459,0.0000,0.0000,0.3168,4.51
32.8531,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6411,-0.0360,-0.6411,0.0000,0.0000,0.3055,4.50
32.8581,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6356,-0.0354,-0.6356,0.0000,0.0000,0.2995,4.43
32.8633,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,12.00,-0.6351,-0.0348,-0.6351,0.0000,0.0000,0.2917,4.49
